Date;Open;High;Low;Close;VWD;VWS;VWM;ADJ;Candle;Volume
30/05/2022 11:15:57.326;116855.99;116866.38;116752.02;116752.02;117535.61;117535.61;112281.47;112489.00;27;52458
30/05/2022 11:15:08.467;116959.95;116965.15;116855.99;116855.99;117546.23;117546.23;112280.76;112489.00;26;70726
30/05/2022 11:01:57.528;117063.92;117178.28;116959.95;116959.95;117558.97;117558.97;112279.79;112489.00;25;359567
30/05/2022 10:48:17.739;117167.88;117313.43;117063.92;117063.92;117613.90;117613.90;112274.64;112489.00;24;398904
30/05/2022 10:29:14.088;117271.85;117469.38;117167.88;117167.88;117674.28;117674.28;112268.78;112489.00;23;607887
30/05/2022 10:25:17.535;117375.81;117412.20;117271.85;117271.85;117773.98;117773.98;112259.58;112489.00;22;130911
30/05/2022 10:24:34.199;117479.77;117479.77;117375.81;117375.81;117802.16;117802.16;112257.59;112489.00;21;57657
30/05/2022 10:12:14.527;117583.74;117718.89;117479.77;117479.77;117813.23;117813.23;112256.70;112489.00;20;370581
30/05/2022 10:06:29.502;117687.70;117869.64;117583.74;117583.74;117861.52;117861.52;112250.76;112489.00;19;247493
30/05/2022 10:03:01.320;117687.70;117791.67;117536.95;117791.67;117884.77;117884.77;112246.69;112489.00;18;169181
30/05/2022 10:00:01.599;117687.70;117703.30;117583.74;117583.74;117916.43;117916.43;112243.93;112489.00;17;82032
30/05/2022 09:53:49.388;117791.67;117812.46;117687.70;117687.70;117935.82;117935.82;112242.60;112489.00;16;102595
30/05/2022 09:33:30.433;117895.63;117958.01;117791.67;117791.67;117954.80;117954.80;112240.90;112489.00;15;320644
30/05/2022 09:07:39.860;117999.60;118186.73;117895.63;117895.63;117997.21;117997.21;112235.48;112489.00;14;471058
30/05/2022 09:04:59.140;117999.60;118103.56;117973.61;118103.56;117930.24;117930.24;112227.27;112489.00;13;65109
30/05/2022 09:00:47.415;117895.63;117999.60;117692.90;117999.60;117869.98;117869.98;112226.13;112489.00;12;108232
30/05/2022 09:00:46.171;117791.67;117895.63;117666.91;117895.63;117809.94;117809.94;112224.28;112489.00;11;2377
30/05/2022 09:00:44.859;117791.67;117833.25;117687.70;117687.70;117815.02;117815.02;112224.24;112489.00;10;3146
30/05/2022 09:00:43.488;117895.63;118015.19;117791.67;117791.67;117827.89;117827.89;112224.19;112489.00;9;3817
30/05/2022 09:00:41.930;117895.63;117999.60;117874.84;117999.60;117808.62;117808.62;112224.13;112489.00;8;4167
30/05/2022 09:00:40.490;117791.67;117895.63;117776.07;117895.63;117751.81;117751.81;112224.06;112489.00;7;3250
30/05/2022 09:00:39.368;117687.70;117791.67;117687.70;117791.67;117714.02;117714.02;112224.00;112489.00;6;7974
30/05/2022 09:00:39.368;117583.74;117687.70;117583.74;117687.70;117653.05;117653.05;112223.87;112489.00;5;0
30/05/2022 09:00:39.368;117479.77;117583.74;117479.77;117583.74;117549.08;117549.08;112223.87;112489.00;4;0
30/05/2022 09:00:39.368;117375.81;117479.77;117375.81;117479.77;117445.12;117445.12;112223.87;112489.00;3;0
30/05/2022 09:00:39.368;117271.85;117375.81;117271.85;117375.81;117341.16;117341.16;112223.87;112489.00;2;0
30/05/2022 09:00:39.368;117167.88;117271.85;117167.88;117271.85;117237.19;117237.19;112223.87;112489.00;1;0
27/05/2022 17:42:18.269;117063.92;117167.88;116928.76;117167.88;117003.86;115574.89;112223.87;112536.00;56;73225
27/05/2022 16:47:38.693;116959.95;117063.92;116778.01;117063.92;117003.77;115573.39;112222.81;112536.00;55;619043
27/05/2022 16:30:49.761;116959.95;117032.73;116855.99;116855.99;117007.69;115561.40;112214.02;112536.00;54;457768
27/05/2022 16:30:34.780;117063.92;117063.92;116959.95;116959.95;117010.04;115552.27;112207.46;112536.00;53;30643
27/05/2022 16:29:12.323;117167.88;117173.08;117063.92;117063.92;117010.04;115551.62;112207.02;112536.00;52;60351
27/05/2022 16:25:22.496;117271.85;117323.83;117167.88;117167.88;117009.39;115550.25;112206.12;112536.00;51;113345
27/05/2022 15:08:45.754;117375.81;117562.95;117271.85;117271.85;117007.14;115547.51;112204.40;112536.00;50;1261838
27/05/2022 15:02:40.461;117375.81;117479.77;117277.04;117479.77;116957.91;115513.43;112184.54;112536.00;49;186534
27/05/2022 14:55:42.973;117271.85;117375.81;117235.46;117375.81;116949.82;115508.32;112181.60;112536.00;48;198626
27/05/2022 14:51:11.995;117167.88;117271.85;117141.89;117271.85;116941.99;115503.01;112178.50;112536.00;47;116492
27/05/2022 14:42:06.458;117063.92;117167.88;117011.93;117167.88;116938.70;115500.08;112176.72;112536.00;46;166499
27/05/2022 14:26:00.542;116959.95;117063.92;116788.41;117063.92;116935.89;115496.15;112174.23;112536.00;45;309910
27/05/2022 14:04:05.479;116959.95;117084.71;116855.99;116855.99;116936.11;115489.54;112169.74;112536.00;44;300703
27/05/2022 13:50:34.615;116959.95;117063.92;116788.41;117063.92;116934.38;115482.81;112165.33;112536.00;43;266118
27/05/2022 13:25:01.075;116959.95;117058.72;116855.99;116855.99;116935.31;115477.12;112161.48;112536.00;42;361553
27/05/2022 12:46:50.986;117063.92;117204.27;116959.95;116959.95;116933.20;115468.91;112156.16;112536.00;41;528762
27/05/2022 12:03:07.418;117063.92;117167.88;116918.37;117167.88;116923.89;115456.08;112148.23;112536.00;40;743507
27/05/2022 12:01:52.902;117063.92;117063.92;116959.95;116959.95;116910.64;115437.94;112137.08;112536.00;39;60760
27/05/2022 11:50:12.733;117167.88;117334.22;117063.92;117063.92;116909.61;115436.45;112136.17;112536.00;38;405075
27/05/2022 11:48:07.722;117167.88;117271.85;117141.89;117271.85;116888.63;115425.21;112129.84;112536.00;37;83467
27/05/2022 11:47:25.458;117063.92;117167.88;117048.32;117167.88;116884.06;115422.89;112128.53;112536.00;36;49203
27/05/2022 11:27:19.934;116959.95;117063.92;116850.79;117063.92;116882.16;115421.59;112127.78;112536.00;35;506442
27/05/2022 11:25:58.259;116855.99;116959.95;116855.99;116959.95;116873.49;115409.26;112120.23;112536.00;34;84881
27/05/2022 11:22:42.219;116752.02;116855.99;116731.23;116855.99;116872.92;115407.27;112118.98;112536.00;33;120929
27/05/2022 11:18:35.674;116648.06;116752.02;116523.30;116752.02;116874.95;115404.65;112117.24;112536.00;32;116544
27/05/2022 11:04:15.234;116648.06;116788.41;116544.09;116544.09;116879.83;115402.35;112115.61;112536.00;31;514172
27/05/2022 11:03:00.532;116752.02;116788.41;116648.06;116648.06;116904.43;115392.09;112108.40;112536.00;30;75656
27/05/2022 11:00:47.348;116855.99;116918.37;116752.02;116752.02;116907.38;115390.49;112107.33;112536.00;29;144029
27/05/2022 11:00:36.829;116959.95;116975.55;116855.99;116855.99;116909.38;115387.15;112105.22;112536.00;28;29594
27/05/2022 10:52:15.425;117063.92;117266.65;116959.95;116959.95;116909.37;115386.43;112104.78;112536.00;27;355983
27/05/2022 10:50:00.321;117063.92;117167.88;117001.54;117167.88;116888.80;115376.41;112099.24;112536.00;26;122693
27/05/2022 10:47:28.460;116959.95;117063.92;116923.56;117063.92;116882.73;115373.05;112097.35;112536.00;25;100304
27/05/2022 10:44:50.994;116855.99;116959.95;116741.63;116959.95;116879.49;115370.42;112095.83;112536.00;24;112628
27/05/2022 10:39:53.384;116855.99;116980.75;116752.02;116752.02;116880.53;115367.74;112094.18;112536.00;23;212259
27/05/2022 10:33:52.850;116959.95;117074.31;116855.99;116855.99;116882.94;115362.68;112091.06;112536.00;22;302169
27/05/2022 10:31:39.862;117063.92;117173.08;116959.95;116959.95;116876.62;115354.89;112086.51;112536.00;21;134656
27/05/2022 10:31:02.522;117063.92;117167.88;117053.52;117167.88;116868.71;115351.17;112084.44;112536.00;20;68656
27/05/2022 10:29:28.370;116959.95;117063.92;116887.18;117063.92;116863.28;115349.20;112083.37;112536.00;19;121475
27/05/2022 10:26:52.917;116855.99;116959.95;116840.39;116959.95;116858.82;115345.99;112081.53;112536.00;18;78852
27/05/2022 10:24:01.033;116752.02;116855.99;116637.66;116855.99;116857.81;115344.00;112080.35;112536.00;17;93862
27/05/2022 10:00:07.215;116752.02;116933.96;116648.06;116648.06;116860.82;115341.80;112078.98;112536.00;16;964701
27/05/2022 09:54:27.327;116855.99;116892.38;116752.02;116752.02;116891.50;115318.28;112064.79;112536.00;15;151756
27/05/2022 09:53:04.243;116959.95;116980.75;116855.99;116855.99;116897.50;115314.45;112062.54;112536.00;14;74944
27/05/2022 09:36:05.236;117063.92;117256.25;116959.95;116959.95;116896.59;115312.45;112061.41;112536.00;13;470969
27/05/2022 09:33:37.684;117063.92;117167.88;117027.53;117167.88;116801.39;115298.26;112054.01;112536.00;12;127845
27/05/2022 09:33:27.198;116959.95;117063.92;116949.56;117063.92;116759.00;115294.39;112052.00;112536.00;11;26557
27/05/2022 09:31:15.664;116855.99;116959.95;116731.23;116959.95;116751.29;115293.62;112051.58;112536.00;10;109900
27/05/2022 09:30:33.415;116855.99;116996.34;116752.02;116752.02;116738.63;115290.75;112049.94;112536.00;9;84347
27/05/2022 09:21:54.954;116855.99;116959.95;116767.62;116959.95;116719.82;115288.47;112048.67;112536.00;8;162632
27/05/2022 09:05:05.382;116752.02;116855.99;116622.07;116855.99;116681.67;115284.19;112046.24;112536.00;7;339768
27/05/2022 09:03:48.695;116648.06;116752.02;116632.46;116752.02;116567.14;115275.77;112041.26;112536.00;6;35070
27/05/2022 09:00:55.899;116544.09;116648.06;116398.54;116648.06;116532.78;115274.92;112040.75;112536.00;5;106021
27/05/2022 09:00:54.329;116544.09;116544.09;116440.13;116440.13;116635.46;115272.67;112039.26;112536.00;4;4983
27/05/2022 09:00:53.880;116648.06;116648.06;116544.09;116544.09;116689.67;115272.56;112039.19;112536.00;3;3162
27/05/2022 09:00:52.005;116752.02;116752.02;116648.06;116648.06;116722.83;115272.49;112039.15;112536.00;2;4868
27/05/2022 09:00:51.977;116855.99;116855.99;116752.02;116752.02;116752.03;115272.37;112039.08;112536.00;1;4874
26/05/2022 17:08:52.972;116959.95;117136.69;116855.99;116855.99;116575.40;115272.25;112039.00;111280.00;40;519898
26/05/2022 15:26:57.385;117063.92;117261.45;116959.95;116959.95;116557.43;115256.96;112030.96;111280.00;39;2317598
26/05/2022 15:24:20.990;117063.92;117167.88;117058.72;117167.88;116417.03;115179.40;111993.77;111280.00;38;114563
26/05/2022 15:20:20.056;116959.95;117063.92;116959.95;117063.92;116408.28;115175.41;111991.92;111280.00;37;130183
26/05/2022 14:42:13.209;116855.99;116959.95;116720.83;116959.95;116399.37;115171.06;111989.85;111280.00;36;682882
26/05/2022 14:24:55.695;116855.99;116907.97;116752.02;116752.02;116364.13;115150.35;111979.39;111280.00;35;319842
26/05/2022 13:55:00.954;116959.95;117115.90;116855.99;116855.99;116345.57;115140.48;111974.48;111280.00;34;578080
26/05/2022 12:39:09.083;116959.95;117063.92;116757.22;117063.92;116294.07;115120.43;111965.25;111280.00;33;1091864
26/05/2022 11:14:27.607;116855.99;116959.95;116658.46;116959.95;116187.64;115083.35;111948.06;111280.00;32;1715953
26/05/2022 11:03:15.199;116752.02;116855.99;116689.64;116855.99;115952.21;115024.95;111921.30;111280.00;31;406069
26/05/2022 11:00:01.949;116648.06;116752.02;116570.09;116752.02;115871.79;115010.86;111914.98;111280.00;30;153643
26/05/2022 10:52:12.518;116544.09;116648.06;116471.32;116648.06;115841.25;115005.79;111912.63;111280.00;29;324451
26/05/2022 10:51:29.516;116440.13;116544.09;116382.95;116544.09;115778.22;114995.72;111907.79;111280.00;28;62720
26/05/2022 10:50:54.988;116336.17;116440.13;116330.97;116440.13;115766.48;114993.89;111906.87;111280.00;27;56056
26/05/2022 10:48:02.136;116232.20;116336.17;116195.81;116336.17;115756.76;114992.32;111906.07;111280.00;26;159546
26/05/2022 10:47:44.899;116128.24;116232.20;116123.04;116232.20;115732.95;114988.24;111903.83;111280.00;25;39723
26/05/2022 10:43:29.474;116024.27;116128.24;115831.94;116128.24;115727.73;114987.29;111903.28;111280.00;24;237257
26/05/2022 10:38:28.871;115920.31;116024.27;115852.73;116024.27;115710.33;114982.63;111900.19;111280.00;23;255586
26/05/2022 10:34:27.773;115816.34;115920.31;115748.77;115920.31;115689.30;114977.62;111896.86;111280.00;22;271412
26/05/2022 10:34:20.536;115712.38;115816.34;115707.18;115816.34;115674.20;114972.87;111893.41;111280.00;21;31925
26/05/2022 10:24:54.193;115608.42;115712.38;115405.68;115712.38;115673.09;114972.35;111893.01;111280.00;20;476529
26/05/2022 10:16:46.357;115504.45;115608.42;115343.31;115608.42;115696.84;114966.49;111887.36;111280.00;19;273371
26/05/2022 10:16:06.391;115504.45;115514.85;115400.49;115400.49;115732.58;114963.70;111884.20;111280.00;18;75333
26/05/2022 10:07:14.734;115608.42;115769.56;115504.45;115504.45;115744.82;114962.94;111883.33;111280.00;17;307312
26/05/2022 09:41:06.060;115608.42;115712.38;115488.86;115712.38;115765.95;114958.54;111879.59;111280.00;16;537748
26/05/2022 09:34:00.621;115608.42;115629.21;115504.45;115504.45;115873.02;114951.41;111873.13;111280.00;15;179052
26/05/2022 09:30:09.306;115712.38;115816.34;115608.42;115608.42;115947.92;114949.06;111870.99;111280.00;14;154496
26/05/2022 09:30:06.149;115816.34;115816.34;115712.38;115712.38;116010.41;114946.53;111869.06;111280.00;13;16789
26/05/2022 09:08:57.013;115920.31;116003.48;115816.34;115816.34;116017.58;114946.23;111868.85;111280.00;12;306067
26/05/2022 09:07:28.241;116024.27;116045.07;115920.31;115920.31;116149.50;114939.90;111864.83;111280.00;11;36693
26/05/2022 09:06:44.661;116128.24;116128.24;116024.27;116024.27;116178.99;114939.08;111864.34;111280.00;10;30105
26/05/2022 09:01:13.186;116232.20;116346.56;116128.24;116128.24;116196.23;114938.35;111863.93;111280.00;9;138789
26/05/2022 09:01:10.025;116232.20;116336.17;116232.20;116336.17;116108.20;114934.50;111861.96;111280.00;8;7494
26/05/2022 09:01:01.153;116128.24;116232.20;116034.67;116232.20;116070.54;114934.28;111861.85;111280.00;7;19025
26/05/2022 09:00:59.415;116024.27;116128.24;116024.27;116128.24;116006.98;114933.79;111861.59;111280.00;6;5156
26/05/2022 09:00:55.153;115920.31;116024.27;115915.11;116024.27;115972.35;114933.66;111861.52;111280.00;5;8612
26/05/2022 09:00:55.110;115816.34;115920.31;115816.34;115920.31;115920.31;114933.46;111861.40;111280.00;4;4036
26/05/2022 09:00:55.110;115712.38;115816.34;115712.38;115816.34;115781.69;114933.37;111861.35;111280.00;3;0
26/05/2022 09:00:55.110;115608.42;115712.38;115608.42;115712.38;115677.72;114933.37;111861.35;111280.00;2;0
26/05/2022 09:00:55.110;115504.45;115608.42;115504.45;115608.42;115573.76;114933.37;111861.35;111280.00;1;0
25/05/2022 18:01:22.657;115400.49;115504.45;115291.32;115504.45;115338.54;114933.37;111861.35;111252.00;89;7701
25/05/2022 17:25:42.509;115400.49;115603.22;115296.52;115296.52;115338.56;114933.32;111861.26;111252.00;88;220768
25/05/2022 17:22:08.340;115504.45;115520.05;115400.49;115400.49;115336.13;114930.65;111858.65;111252.00;87;67550
25/05/2022 17:10:50.265;115608.42;115717.58;115504.45;115504.45;115335.55;114929.88;111857.86;111252.00;86;127160
25/05/2022 16:45:51.502;115712.38;115805.95;115608.42;115608.42;115332.91;114927.98;111856.31;111252.00;85;421025
25/05/2022 16:35:07.296;115816.34;115909.91;115712.38;115712.38;115320.84;114920.76;111851.02;111252.00;84;181240
25/05/2022 16:23:50.773;115920.31;115977.49;115816.34;115816.34;115313.89;114917.18;111848.68;111252.00;83;194461
25/05/2022 16:18:20.158;116024.27;116175.02;115920.31;115920.31;115304.85;114912.92;111846.10;111252.00;82;158224
25/05/2022 16:05:33.866;116024.27;116128.24;115915.11;116128.24;115295.67;114908.97;111843.94;111252.00;81;283397
25/05/2022 16:03:00.147;115920.31;116024.27;115920.31;116024.27;115279.01;114901.94;111840.07;111252.00;80;88217
25/05/2022 15:55:12.860;115816.34;115920.31;115722.78;115920.31;115273.96;114899.81;111838.88;111252.00;79;235244
25/05/2022 15:43:17.361;115712.38;115816.34;115530.44;115816.34;115263.14;114894.91;111835.81;111252.00;78;338401
25/05/2022 15:29:22.954;115608.42;115712.38;115494.05;115712.38;115251.96;114889.12;111831.59;111252.00;77;414853
25/05/2022 15:27:14.404;115504.45;115608.42;115488.86;115608.42;115239.25;114882.41;111826.47;111252.00;76;73522
25/05/2022 15:22:28.683;115400.49;115504.45;115265.33;115504.45;115237.09;114881.25;111825.56;111252.00;75;108870
25/05/2022 15:20:03.311;115296.52;115400.49;115166.57;115400.49;115235.67;114880.00;111824.29;111252.00;74;85653
25/05/2022 15:19:26.966;115296.52;115301.72;115192.56;115192.56;115235.16;114879.16;111823.32;111252.00;73;36157
25/05/2022 15:16:29.564;115400.49;115561.63;115296.52;115296.52;115235.12;114878.86;111822.91;111252.00;72;107221
25/05/2022 15:13:28.946;115400.49;115504.45;115306.92;115504.45;115232.88;114877.41;111821.63;111252.00;71;104921
25/05/2022 15:12:43.581;115296.52;115400.49;115166.57;115400.49;115231.22;114876.14;111820.39;111252.00;70;43551
25/05/2022 15:10:17.535;115296.52;115504.45;115192.56;115192.56;115231.04;114875.73;111819.90;111252.00;69;129819
25/05/2022 15:10:09.378;115296.52;115400.49;115286.13;115400.49;115229.76;114874.34;111818.40;111252.00;68;16662
25/05/2022 15:08:35.658;115192.56;115296.52;115098.99;115296.52;115229.56;114874.16;111818.20;111252.00;67;79479
25/05/2022 15:06:55.205;115088.59;115192.56;114927.45;115192.56;115229.82;114873.56;111817.32;111252.00;66;125218
25/05/2022 15:06:48.282;115088.59;115088.59;114984.63;114984.63;115232.21;114873.09;111816.00;111252.00;65;21000
25/05/2022 15:06:32.255;115192.56;115192.56;115088.59;115088.59;115232.63;114873.01;111815.77;111252.00;64;41960
25/05/2022 15:03:36.824;115296.52;115478.46;115192.56;115192.56;115233.06;114872.76;111815.32;111252.00;63;130072
25/05/2022 15:03:18.693;115400.49;115426.48;115296.52;115296.52;115231.72;114871.34;111813.81;111252.00;62;24599
25/05/2022 15:02:28.966;115504.45;115639.60;115400.49;115400.49;115231.40;114871.06;111813.52;111252.00;61;71058
25/05/2022 15:02:24.333;115504.45;115608.42;115504.45;115608.42;115229.28;114869.95;111812.65;111252.00;60;17459
25/05/2022 15:01:17.791;115400.49;115504.45;115291.32;115504.45;115228.69;114869.67;111812.44;111252.00;59;67837
25/05/2022 15:01:01.786;115296.52;115400.49;115182.16;115400.49;115227.43;114868.79;111811.63;111252.00;58;28716
25/05/2022 15:01:00.219;115296.52;115327.71;115192.56;115192.56;115227.22;114868.50;111811.30;111252.00;57;8893
25/05/2022 15:00:32.436;115400.49;115540.84;115296.52;115296.52;115227.19;114868.42;111811.20;111252.00;56;44657
25/05/2022 14:30:44.129;115400.49;115504.45;115202.95;115504.45;115226.31;114867.83;111810.67;111252.00;55;508223
25/05/2022 13:26:27.160;115296.52;115400.49;115104.19;115400.49;115219.18;114861.87;111804.72;111252.00;54;1241645
25/05/2022 13:24:46.392;115296.52;115301.72;115192.56;115192.56;115213.27;114849.73;111790.51;111252.00;53;47241
25/05/2022 12:48:30.815;115400.49;115556.43;115296.52;115296.52;115213.08;114849.27;111789.97;111252.00;52;559947
25/05/2022 12:35:57.365;115400.49;115504.45;115202.95;115504.45;115195.62;114840.88;111783.17;111252.00;51;338493
25/05/2022 12:35:31.039;115400.49;115405.68;115296.52;115296.52;115188.06;114836.48;111779.15;111252.00;50;32056
25/05/2022 12:28:13.035;115504.45;115655.20;115400.49;115400.49;115187.31;114836.06;111778.77;111252.00;49;200785
25/05/2022 11:58:43.607;115504.45;115608.42;115322.51;115608.42;115176.52;114832.36;111776.25;111252.00;48;642409
25/05/2022 11:41:06.557;115400.49;115504.45;115218.55;115504.45;115147.59;114821.96;111768.36;111252.00;47;472470
25/05/2022 11:36:00.892;115400.49;115426.48;115296.52;115296.52;115130.61;114815.35;111762.70;111252.00;46;158349
25/05/2022 11:21:22.735;115504.45;115634.41;115400.49;115400.49;115124.15;114813.08;111760.79;111252.00;45;397758
25/05/2022 11:18:39.294;115504.45;115608.42;115499.25;115608.42;115094.51;114805.67;111755.80;111252.00;44;116590
25/05/2022 11:15:11.058;115400.49;115504.45;115312.12;115504.45;115083.99;114803.33;111754.32;111252.00;43;154525
25/05/2022 11:06:19.478;115296.52;115400.49;115130.18;115400.49;115073.67;114800.80;111752.42;111252.00;42;316142
25/05/2022 11:00:52.428;115296.52;115452.47;115192.56;115192.56;115060.45;114796.81;111748.70;111252.00;41;249480
25/05/2022 10:55:37.648;115296.52;115400.49;115202.95;115400.49;115044.77;114793.15;111745.69;111252.00;40;197596
25/05/2022 10:47:35.026;115192.56;115296.52;114995.03;115296.52;115032.75;114790.41;111743.33;111252.00;39;305921
25/05/2022 10:45:26.339;115192.56;115369.30;115088.59;115088.59;115025.30;114787.57;111739.85;111252.00;38;123354
25/05/2022 10:45:00.681;115192.56;115296.52;115171.76;115296.52;115018.93;114786.09;111738.41;111252.00;37;40198
25/05/2022 10:41:50.356;115088.59;115192.56;114922.25;115192.56;115016.63;114785.60;111737.94;111252.00;36;175479
25/05/2022 10:39:46.220;115088.59;115176.96;114984.63;114984.63;115016.17;114784.42;111736.00;111252.00;35;114704
25/05/2022 10:39:16.258;115192.56;115218.55;115088.59;115088.59;115013.43;114783.42;111734.70;111252.00;34;36078
25/05/2022 10:37:34.055;115296.52;115436.87;115192.56;115192.56;115012.05;114783.05;111734.29;111252.00;33;107669
25/05/2022 10:36:24.617;115296.52;115400.49;115244.54;115400.49;115002.33;114781.46;111732.99;111252.00;32;74410
25/05/2022 10:35:02.046;115192.56;115296.52;115114.58;115296.52;114994.79;114780.32;111732.09;111252.00;31;85255
25/05/2022 10:33:31.080;115088.59;115192.56;115047.01;115192.56;114989.27;114779.32;111731.09;111252.00;30;105430
25/05/2022 10:32:57.788;114984.63;115088.59;114948.24;115088.59;114984.33;114778.27;111729.88;111252.00;29;46329
25/05/2022 10:31:13.566;114880.66;114984.63;114750.71;114984.63;114983.74;114777.95;111729.37;111252.00;28;107482
25/05/2022 10:28:57.803;114776.70;114880.66;114646.74;114880.66;114988.07;114777.68;111728.23;111252.00;27;141818
25/05/2022 10:26:21.891;114776.70;114865.07;114672.74;114672.74;115001.08;114777.84;111726.79;111252.00;26;135722
25/05/2022 10:24:40.920;114880.66;114953.44;114776.70;114776.70;115013.36;114777.89;111725.40;111252.00;25;79087
25/05/2022 10:22:36.419;114984.63;115114.58;114880.66;114880.66;115018.24;114777.71;111724.56;111252.00;24;81919
25/05/2022 10:13:20.672;114984.63;115088.59;114859.87;115088.59;115019.56;114777.23;111723.66;111252.00;23;293551
25/05/2022 10:12:00.108;114984.63;115031.41;114880.66;114880.66;115024.62;114775.49;111720.43;111252.00;22;49692
25/05/2022 10:10:54.337;115088.59;115093.79;114984.63;114984.63;115025.80;114775.20;111719.88;111252.00;21;52001
25/05/2022 10:09:45.939;115192.56;115317.31;115088.59;115088.59;115025.25;114774.79;111719.30;111252.00;20;73887
25/05/2022 10:06:33.848;115192.56;115296.52;115062.60;115296.52;115018.92;114773.89;111718.43;111252.00;19;181520
25/05/2022 10:06:20.135;115088.59;115192.56;115067.80;115192.56;115000.98;114771.65;111716.29;111252.00;18;33426
25/05/2022 10:06:00.581;114984.63;115088.59;114943.04;115088.59;114998.48;114771.29;111715.91;111252.00;17;37516
25/05/2022 10:05:17.099;114880.66;114984.63;114740.31;114984.63;114997.99;114771.02;111715.49;111252.00;16;67699
25/05/2022 10:05:11.218;114880.66;114880.66;114776.70;114776.70;115004.75;114770.89;111714.77;111252.00;15;27092
25/05/2022 09:35:20.596;114984.63;115192.56;114880.66;114880.66;115007.85;114770.86;111714.49;111252.00;14;716778
25/05/2022 09:30:27.132;114984.63;115088.59;114792.29;115088.59;114997.40;114765.47;111706.44;111252.00;13;180721
25/05/2022 09:16:13.689;114984.63;115161.37;114880.66;114880.66;115016.91;114764.63;111704.47;111252.00;12;282347
25/05/2022 09:12:39.333;114984.63;115088.59;114823.48;115088.59;115008.10;114762.34;111701.27;111252.00;11;111576
25/05/2022 09:05:44.539;114984.63;115057.40;114880.66;114880.66;115019.46;114761.62;111700.03;111252.00;10;178979
25/05/2022 09:02:08.720;115088.59;115202.95;114984.63;114984.63;115083.99;114760.50;111698.04;111252.00;9;71353
25/05/2022 09:00:56.723;115088.59;115192.56;114974.23;115192.56;115107.92;114759.85;111697.23;111252.00;8;41396
25/05/2022 09:00:45.839;115088.59;115161.37;114984.63;114984.63;115138.48;114759.44;111696.75;111252.00;7;17127
25/05/2022 09:00:37.973;115192.56;115254.94;115088.59;115088.59;115185.53;114759.27;111696.55;111252.00;6;14358
25/05/2022 09:00:36.883;115296.52;115296.52;115192.56;115192.56;115206.83;114759.09;111696.38;111252.00;5;7449
25/05/2022 09:00:36.883;115400.49;115400.49;115296.52;115296.52;115331.18;114758.99;111696.29;111252.00;4;0
25/05/2022 09:00:36.883;115504.45;115504.45;115400.49;115400.49;115435.14;114758.99;111696.29;111252.00;3;0
25/05/2022 09:00:36.883;115608.42;115608.42;115504.45;115504.45;115539.11;114758.99;111696.29;111252.00;2;0
25/05/2022 09:00:36.883;115712.38;115712.38;115608.42;115608.42;115643.07;114758.99;111696.29;111252.00;1;0
24/05/2022 17:49:20.674;115816.34;115951.50;115712.38;115712.38;114420.56;114758.99;111696.29;111365.00;119;43622
24/05/2022 17:43:12.656;115816.34;115920.31;115753.97;115920.31;114417.04;114757.50;111695.68;111365.00;118;53621
24/05/2022 17:06:24.510;115712.38;115816.34;115556.43;115816.34;114412.81;114755.73;111694.92;111365.00;117;337509
24/05/2022 17:00:16.095;115712.38;115826.74;115608.42;115608.42;114389.13;114746.43;111690.38;111365.00;116;121702
24/05/2022 16:59:41.749;115712.38;115816.34;115691.59;115816.34;114379.88;114742.76;111688.72;111365.00;115;35175
24/05/2022 16:53:03.789;115608.42;115712.38;115436.87;115712.38;114377.08;114741.64;111688.23;111365.00;114;219617
24/05/2022 16:46:40.045;115608.42;115717.58;115504.45;115504.45;114361.96;114735.99;111685.33;111365.00;113;186869
24/05/2022 16:42:13.855;115712.38;115826.74;115608.42;115608.42;114348.09;114730.76;111682.82;111365.00;112;168542
24/05/2022 16:39:02.243;115712.38;115816.34;115608.42;115816.34;114334.24;114725.41;111680.49;111365.00;111;180496
24/05/2022 16:38:37.722;115608.42;115712.38;115592.82;115712.38;114319.48;114719.82;111678.02;111365.00;110;37960
24/05/2022 16:36:09.770;115504.45;115608.42;115379.69;115608.42;114316.44;114718.69;111677.50;111365.00;109;125165
24/05/2022 16:36:05.355;115400.49;115504.45;115400.49;115504.45;114307.55;114715.60;111675.88;111365.00;108;15970
24/05/2022 16:35:28.720;115296.52;115400.49;115260.13;115400.49;114306.43;114715.22;111675.67;111365.00;107;45968
24/05/2022 16:34:52.953;115192.56;115296.52;115161.37;115296.52;114303.52;114714.29;111675.09;111365.00;106;46189
24/05/2022 16:28:00.085;115088.59;115192.56;114958.64;115192.56;114300.88;114713.51;111674.53;111365.00;105;267890
24/05/2022 16:26:27.034;114984.63;115088.59;114974.23;115088.59;114287.90;114710.33;111671.41;111365.00;104;80323
24/05/2022 16:23:27.834;114880.66;114984.63;114813.09;114984.63;114284.11;114709.46;111670.48;111365.00;103;127080
24/05/2022 16:21:52.550;114776.70;114880.66;114761.11;114880.66;114279.10;114708.63;111669.07;111365.00;102;73208
24/05/2022 16:18:24.366;114672.74;114776.70;114610.36;114776.70;114276.52;114708.33;111668.27;111365.00;101;122929
24/05/2022 16:10:25.571;114568.77;114672.74;114506.39;114672.74;114273.32;114708.43;111667.00;111365.00;100;170696
